user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
362886407,1236571923225575424,2020-03-08T08:38:15Z,manuel_agil,"Jangan asal percaya dengan sumber-sumber berita yang tidak bertanggung jawab mengenai Covid-19. .

Pastikan dari sumber yang bertanggung jawab dan kompeten, mari ciptakan suasana yang kondusif !
Pak Menteri @KemenBUMN @erickthohir . .

Pemerintahan pasti akan melawan Corona~ https://t.co/qx8P8Io0g6",Twitter for Android,275,,,,FALSE,FALSE,95,55,,,,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1236571811984228353/pu/img/TLRXWx35lFUsPUFH.jpg,https://t.co/qx8P8Io0g6,https://twitter.com/manuel_agil/status/1236571923225575424/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1236571811984228353/pu/img/TLRXWx35lFUsPUFH.jpg,https://t.co/qx8P8Io0g6,https://twitter.com/manuel_agil/status/1236571923225575424/video/1,,3184723542|43088704,KemenBUMN|erickthohir,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/manuel_agil/status/1236571923225575424,IG: manuel_agil,"Jakarta Pusat, DKI Jakarta","Bercerita dengan tulisan,... 🇮🇩",https://t.co/DWFup1Oxlg,FALSE,3207,2415,0,22266,16471,2011-08-27T04:24:46Z,FALSE,https://t.co/DWFup1Oxlg,http://ggmbal.com,,https://pbs.twimg.com/profile_banners/362886407/1576651266,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1229381928022765570/v78BvTO5_normal.jpg
820204789053079552,1236566867214389248,2020-03-08T08:18:10Z,Khairil40353168,@bakarricaicha1 Hnya org2 ga waras yg ingin berkumpul dgn bnyk org yg datang dr mn aja dlm kondisi wabah corona. Dan hnya org begok yg msh percaya bs mndatangkan bnyk wisatawan🙈🙈🙈 @aniesbaswedan @dprddkijakarta @PemdaDKIJakarta @jokowi,Twitter for Android,219,1236564806800494592,1166342694773432320,bakarricaicha1,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,1166342694773432320|110312278|4677002173|143945211|366987179,bakarricaicha1|aniesbaswedan|dprddkijakarta|PemdaDKIJakarta|jokowi,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Khairil40353168/status/1236566867214389248,Suara Anak Bangsa,"","",,FALSE,4619,5076,1,4424,1506,2017-01-14T09:43:55Z,FALSE,,,,https://pbs.twimg.com/profile_banners/820204789053079552/1575369327,,http://pbs.twimg.com/profile_images/1186910638297141248/gAaINUT1_normal.jpg
820204789053079552,1236570579487952896,2020-03-08T08:32:55Z,Khairil40353168,@WahabisLokal Hnya org2 ga waras yg ingin berkumpul dgn bnyk org yg datang dr mn aja dlm kondisi wabah corona. Dan hnya org begok yg msh percaya bs mndatangkan bnyk wisatawan🙈🙈🙈 @aniesbaswedan @dprddkijakarta @PemdaDKIJakarta @jokowi,Twitter for Android,219,1236543265530249216,1117028065320685568,WahabisLokal,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,1117028065320685568|110312278|4677002173|143945211|366987179,WahabisLokal|aniesbaswedan|dprddkijakarta|PemdaDKIJakarta|jokowi,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Khairil40353168/status/1236570579487952896,Suara Anak Bangsa,"","",,FALSE,4619,5076,1,4424,1506,2017-01-14T09:43:55Z,FALSE,,,,https://pbs.twimg.com/profile_banners/820204789053079552/1575369327,,http://pbs.twimg.com/profile_images/1186910638297141248/gAaINUT1_normal.jpg
820204789053079552,1236570516602806277,2020-03-08T08:32:40Z,Khairil40353168,@dwiyanaDKM Hnya org2 ga waras yg ingin berkumpul dgn bnyk org yg datang dr mn aja dlm kondisi wabah corona. Dan hnya org begok yg msh percaya bs mndatangkan bnyk wisatawan🙈🙈🙈 @aniesbaswedan @dprddkijakarta @PemdaDKIJakarta @jokowi,Twitter for Android,219,1236539390039437312,1104398813844758528,dwiyanaDKM,FALSE,FALSE,4,2,,,,,,,,,,,,,,,,1104398813844758528|110312278|4677002173|143945211|366987179,dwiyanaDKM|aniesbaswedan|dprddkijakarta|PemdaDKIJakarta|jokowi,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Khairil40353168/status/1236570516602806277,Suara Anak Bangsa,"","",,FALSE,4619,5076,1,4424,1506,2017-01-14T09:43:55Z,FALSE,,,,https://pbs.twimg.com/profile_banners/820204789053079552/1575369327,,http://pbs.twimg.com/profile_images/1186910638297141248/gAaINUT1_normal.jpg
464759910,1236570265095524353,2020-03-08T08:31:40Z,syarifntoke,Lebih berbahaya Virus Bohong Ngabali dong dibandingkn virus Corona https://t.co/8bObOLkktp,Twitter for iPhone,66,,,,TRUE,FALSE,0,0,,,,,twitter.com/okezonenews/st…,https://t.co/8bObOLkktp,https://twitter.com/okezonenews/status/1236565358804209666,,,,,,,,,,,in,1236565358804209666,Ngabalin Minta Maysarakat Lebih Responsif Hadapi Gejala Virus Korona #TauCepatTanpaBatas #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/hUw8YlGrn7,2020-03-08T08:12:10Z,OkezoneMobile,2,1,47274731,okezonenews,Okezone,1743980,70,1650287,Jakarta,"Official Twitter account of https://t.co/IoNM38KO7E, MNC Media Group. Follow us for breaking news, current events, stories, special reports & programmes.",TRUE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/syarifntoke/status/1236570265095524353,Syarif Ahmad,Bima_Makassar,#AnakKampumg PenggembalaSapiKerbauKuda & PenikmatKahawa☕️┃MUFC⚽️┃#Yakusa https://t.co/SZJRG7GqU9,,FALSE,1148,412,4,45034,4607,2012-01-15T16:04:17Z,FALSE,,,,https://pbs.twimg.com/profile_banners/464759910/1549905532,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/1204325963640631296/uIaz7Kta_normal.jpg
464759910,1235745750924931072,2020-03-06T01:55:20Z,syarifntoke,"Gagal meroket, Corona jadi biang kerok. Selalu ada alasan bagi Pembohong, untuk menutupi kegagalan membangun negeri ini.

Rupih Merana ke Rp14.212, Masih Gara-gara Virus Corona https://t.co/PVEKgk7ZZ5",Twitter for iPhone,200,,,,FALSE,FALSE,0,0,,,,,m.cnnindonesia.com/ekonomi/202003…,https://t.co/PVEKgk7ZZ5,https://m.cnnindonesia.com/ekonomi/20200306081908-78-480999/rupih-merana-ke-rp14212-masih-gara-gara-virus-corona,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/syarifntoke/status/1235745750924931072,Syarif Ahmad,Bima_Makassar,#AnakKampumg PenggembalaSapiKerbauKuda & PenikmatKahawa☕️┃MUFC⚽️┃#Yakusa https://t.co/SZJRG7GqU9,,FALSE,1148,412,4,45034,4607,2012-01-15T16:04:17Z,FALSE,,,,https://pbs.twimg.com/profile_banners/464759910/1549905532,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/1204325963640631296/uIaz7Kta_normal.jpg
464759910,1235102073668038656,2020-03-04T07:17:36Z,syarifntoke,"menutupi ada virus Corona di Indonesia lebih berbahaya dr pd virus corona itu sendiri.
Menteri @KemenkesRI https://t.co/3vjgStR3GC",Twitter for iPhone,106,,,,TRUE,FALSE,0,0,,,,,twitter.com/kumparan/statu…,https://t.co/3vjgStR3GC,https://twitter.com/kumparan/status/1235091629553242112,,,,,,,,,161236190,KemenkesRI,in,1235091629553242112,"Sebelumnya, para peneliti Harvard berasumsi virus corona sudah masuk Indonesia karena ada penerbangan dari Wuhan pada awal Januari. #kumparanSAINS https://t.co/GEILEOzV46",2020-03-04T06:36:06Z,dlvr.it,73,26,759692754985242625,kumparan,kumparan,341169,2,375704,Jakarta Capital Region,Nonton Bola Gratis di Inggris? ⬇️⬇️⬇️,TRUE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/syarifntoke/status/1235102073668038656,Syarif Ahmad,Bima_Makassar,#AnakKampumg PenggembalaSapiKerbauKuda & PenikmatKahawa☕️┃MUFC⚽️┃#Yakusa https://t.co/SZJRG7GqU9,,FALSE,1148,412,4,45034,4607,2012-01-15T16:04:17Z,FALSE,,,,https://pbs.twimg.com/profile_banners/464759910/1549905532,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/1204325963640631296/uIaz7Kta_normal.jpg
1082638304196014080,1236569612801708032,2020-03-08T08:29:04Z,selebrizcom,"Antisipasi Virus Corona, Shandy Aulia Kurangi Berada di Tempat Tertutup https://t.co/xx9DdbgnNr",IFTTT,95,,,,FALSE,FALSE,0,0,,,,,akurat.co/hiburan/id-103…,https://t.co/xx9DdbgnNr,http://akurat.co/hiburan/id-1036392-read-antisipasi-virus-corona-shandy-aulia-kurangi-berada-di-tempat-tertutup,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/selebrizcom/status/1236569612801708032,Selebriz Official,Jakarta Capital Region,"Everything you need to know, about your favorite Celebrity🎭 Music🎶 Film🎥",https://t.co/OriFx7JbWo,FALSE,156,21,0,13155,8,2019-01-08T14:01:00Z,FALSE,https://t.co/OriFx7JbWo,http://selebriz.com,,https://pbs.twimg.com/profile_banners/1082638304196014080/1548772498,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1090256936803524609/PfmuqmTp_normal.jpg
1221643534094094336,1236566033906847744,2020-03-08T08:14:51Z,RyoFahri,"7. Virus corona ancaman bg peradaban manusia saat ini. Sudah puluhan ribu jiwa yg sebenarnya yg sdh merenggang nyawa akibat virus china. Tapi sayang pemerintah china tdk terbuka dan jujur. Bgitu jg dgn pemerintah jokowi, byk skl kebohongan yg dilakukan pmrnth ttg penderita corona",Twitter Web App,280,1236566030983385089,1221643534094094336,RyoFahri,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RyoFahri/status/1236566033906847744,Ryo Fahri,"","Orang berhati mulia itu orang yg beriman | Memuslimkan orang orang NU",,FALSE,185,330,0,1386,21,2020-01-27T03:58:34Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1221643534094094336/1580167686,,http://pbs.twimg.com/profile_images/1221936722927214592/4M5bbwAA_normal.jpg
91941244,1234320668025446401,2020-03-02T03:32:34Z,antaranews_bali,"MPR: Tindak tegas penyebar hoaks Corona: Ketua MPR RI Bambang Soesatyo (Bamsoet) meminta penegak hukum menindak tegas siapa saja yang menyebarkan kabar bohong atau ""hoaks"" tentang penyebaran dan pasien terdampak virus Corona atau Covid-19 di dalam ... https://t.co/8geTrmPjkR https://t.co/FTIuUXArtf",dlvr.it,275,,,,FALSE,FALSE,0,1,,,,,bali.antaranews.com/berita/182538/…,https://t.co/8geTrmPjkR,https://bali.antaranews.com/berita/182538/mpr-tindak-tegas-penyebar-hoaks-corona?utm_source=dlvr.it&utm_medium=twitter,http://pbs.twimg.com/media/ESEwG0aU4AIp2G0.jpg,https://t.co/FTIuUXArtf,https://twitter.com/antaranews_bali/status/1234320668025446401/photo/1,photo,http://pbs.twimg.com/media/ESEwG0aU4AIp2G0.jpg,https://t.co/FTIuUXArtf,https://twitter.com/antaranews_bali/status/1234320668025446401/photo/1,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews_bali/status/1234320668025446401,Bali Antara News,"Denpasar, Bali","Kantor Berita Indonesia Biro Bali --
Antara News Agency, Bali Office",https://t.co/DFr03GBJgf,FALSE,4946,34,52,150689,2,2009-11-23T05:06:56Z,FALSE,https://t.co/DFr03GBJgf,http://bali.antaranews.com,,https://pbs.twimg.com/profile_banners/91941244/1489545462,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/541960134/logo_antara_normal.jpg
91941244,1236132848433639424,2020-03-07T03:33:31Z,antaranews_bali,"Pencabutan subsidi hingga hukuman mati di China dalam ""perang"" Covid-19: Sejak diumumkannya perang terbuka menghadapi Covid-19 (virus corona baru) pada tanggal 20 Januari 2020, Presiden China Xi Jinping mengerahkan segala kekuatan dan potensi… https://t.co/Cu2Y0kwBnV https://t.co/ms8OoFv1qi",dlvr.it,267,,,,FALSE,FALSE,0,1,,,,,bali.antaranews.com/berita/183542/…,https://t.co/Cu2Y0kwBnV,https://bali.antaranews.com/berita/183542/pencabutan-subsidi-hingga-hukuman-mati-di-china-dalam-perang-covid-19?utm_source=dlvr.it&utm_medium=twitter,http://pbs.twimg.com/media/ESegRl_U4AEJ4Hc.jpg,https://t.co/ms8OoFv1qi,https://twitter.com/antaranews_bali/status/1236132848433639424/photo/1,photo,http://pbs.twimg.com/media/ESegRl_U4AEJ4Hc.jpg,https://t.co/ms8OoFv1qi,https://twitter.com/antaranews_bali/status/1236132848433639424/photo/1,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews_bali/status/1236132848433639424,Bali Antara News,"Denpasar, Bali","Kantor Berita Indonesia Biro Bali --
Antara News Agency, Bali Office",https://t.co/DFr03GBJgf,FALSE,4946,34,52,150689,2,2009-11-23T05:06:56Z,FALSE,https://t.co/DFr03GBJgf,http://bali.antaranews.com,,https://pbs.twimg.com/profile_banners/91941244/1489545462,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/541960134/logo_antara_normal.jpg
91941244,1236564452046041088,2020-03-08T08:08:34Z,antaranews_bali,LeBron James takkan bermain jika pertandingan tertutup terkait dampak COVID-19: Superstar bola basket LeBron James mengatakan ia tidak akan bermain jika klubnya Los Angeles Lakers harus menggelar pertandingan tertutup terkait dampak wabah virus corona… https://t.co/yK6g4tSVTT https://t.co/WkoTZKdJvj,dlvr.it,276,,,,FALSE,FALSE,0,1,,,,,bali.antaranews.com/berita/183654/…,https://t.co/yK6g4tSVTT,https://bali.antaranews.com/berita/183654/lebron-james-takkan-bermain-jika-pertandingan-tertutup-terkait-dampak-covid-19?utm_source=dlvr.it&utm_medium=twitter,http://pbs.twimg.com/media/ESko0OaUcAA-3Qq.jpg,https://t.co/WkoTZKdJvj,https://twitter.com/antaranews_bali/status/1236564452046041088/photo/1,photo,http://pbs.twimg.com/media/ESko0OaUcAA-3Qq.jpg,https://t.co/WkoTZKdJvj,https://twitter.com/antaranews_bali/status/1236564452046041088/photo/1,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews_bali/status/1236564452046041088,Bali Antara News,"Denpasar, Bali","Kantor Berita Indonesia Biro Bali --
Antara News Agency, Bali Office",https://t.co/DFr03GBJgf,FALSE,4946,34,52,150689,2,2009-11-23T05:06:56Z,FALSE,https://t.co/DFr03GBJgf,http://bali.antaranews.com,,https://pbs.twimg.com/profile_banners/91941244/1489545462,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/541960134/logo_antara_normal.jpg
91941244,1236547338421899264,2020-03-08T07:00:34Z,antaranews_bali,"Berbagai olahraga yang terdampak virus corona: Superstar bola basket LeBron James mengatakan ia tidak akan bermain jika klubnya Los Angeles Lakers harus menggelar pertandingan tertutup karena wabah virus corona.""Jika saya muncul di arena dan tidak ada… https://t.co/LTJn4UPYw1 https://t.co/qpycjzDRjM",dlvr.it,276,,,,FALSE,FALSE,0,1,,,,,bali.antaranews.com/berita/183654/…,https://t.co/LTJn4UPYw1,https://bali.antaranews.com/berita/183654/berbagai-olahraga-yang-terdampak-virus-corona?utm_source=dlvr.it&utm_medium=twitter,http://pbs.twimg.com/media/ESkZQEjUUAAdIKf.jpg,https://t.co/qpycjzDRjM,https://twitter.com/antaranews_bali/status/1236547338421899264/photo/1,photo,http://pbs.twimg.com/media/ESkZQEjUUAAdIKf.jpg,https://t.co/qpycjzDRjM,https://twitter.com/antaranews_bali/status/1236547338421899264/photo/1,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews_bali/status/1236547338421899264,Bali Antara News,"Denpasar, Bali","Kantor Berita Indonesia Biro Bali --
Antara News Agency, Bali Office",https://t.co/DFr03GBJgf,FALSE,4946,34,52,150689,2,2009-11-23T05:06:56Z,FALSE,https://t.co/DFr03GBJgf,http://bali.antaranews.com,,https://pbs.twimg.com/profile_banners/91941244/1489545462,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/541960134/logo_antara_normal.jpg
91941244,1234449778978615296,2020-03-02T12:05:36Z,antaranews_bali,Polri minta masyarakat bisa pilah informasi virus corona di internet: Kepala Biro Penerangan Masyarakat Polri Brigjen Pol Raden Prabowo Argo Yuwono mengimbau masyarakat untuk tidak mudah percaya dengan berbagai informasi yang beredar di internet dan… https://t.co/HkDgVF7Rax https://t.co/SSkXElXE0k,dlvr.it,274,,,,FALSE,FALSE,0,1,,,,,bali.antaranews.com/berita/182606/…,https://t.co/HkDgVF7Rax,https://bali.antaranews.com/berita/182606/polri-minta-masyarakat-bisa-pilah-informasi-virus-corona-di-internet?utm_source=dlvr.it&utm_medium=twitter,http://pbs.twimg.com/media/ESGliD7UUAAP_Fe.jpg,https://t.co/SSkXElXE0k,https://twitter.com/antaranews_bali/status/1234449778978615296/photo/1,photo,http://pbs.twimg.com/media/ESGliD7UUAAP_Fe.jpg,https://t.co/SSkXElXE0k,https://twitter.com/antaranews_bali/status/1234449778978615296/photo/1,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews_bali/status/1234449778978615296,Bali Antara News,"Denpasar, Bali","Kantor Berita Indonesia Biro Bali --
Antara News Agency, Bali Office",https://t.co/DFr03GBJgf,FALSE,4946,34,52,150689,2,2009-11-23T05:06:56Z,FALSE,https://t.co/DFr03GBJgf,http://bali.antaranews.com,,https://pbs.twimg.com/profile_banners/91941244/1489545462,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/541960134/logo_antara_normal.jpg
999170171712425984,1236562940213358593,2020-03-08T08:02:33Z,HarunR05718,"@HusinShihab @BNPTRI @jokowi @mohmahfudmd @prabowo @makLambeTurah kalau tidak percaya ya sudah. virus corona jangan takut. kalau masalah senjata biologi china apa tidak kurang canggi dg senjata biologi zionis yg di sebar dan buat menumpas orang palestina. lihat yang keserang mala tentara zionis yg tdk bisa sembuh penyakit buduken,cacar dll",Twitter for Android,275,1236209301741420544,1128649413633560577,HusinShihab,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,1128649413633560577|725189208705486849|366987179|282006208|40580714|811921004909867008,HusinShihab|BNPTRI|jokowi|mohmahfudmd|prabowo|makLambeTurah,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/HarunR05718/status/1236562940213358593,Harun Rosyid,"Kota Surabaya, Jawa Timur",laki,,FALSE,2171,5002,2,19387,13654,2018-05-23T06:08:27Z,FALSE,,,,https://pbs.twimg.com/profile_banners/999170171712425984/1572185201,,http://pbs.twimg.com/profile_images/1188430805934034945/j1lL1Y44_normal.jpg
3185513942,1236562808264744965,2020-03-08T08:02:02Z,imyuours,"@DanaHario @GueBiangKerok @Nerazzurri_Ale Nah itu mas nya udah tau. Percaya aja sama Inter bisa nanganin kasus ini, masalah curang nya Juventus cukup tau aja mas. Kita semua tau kok tentang itu, apalagi masalah virus corona. Kan club club itali udah pada protes juga sama keputusan itu.",Twitter for Android,244,1236561568621416448,1131773116735270912,DanaHario,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,1131773116735270912|1041496057|338901694,DanaHario|GueBiangKerok|Nerazzurri_Ale,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/imyuours/status/1236562808264744965,SOFY.,"",1 9 9 7,https://t.co/lvcchDV167,FALSE,24,27,0,1750,381,2015-05-04T18:45:47Z,FALSE,https://t.co/lvcchDV167,https://instagram.com/sofyagustin,,https://pbs.twimg.com/profile_banners/3185513942/1581387839,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1227055735609016322/lmAgS8eL_normal.jpg
18071520,1234803272424148992,2020-03-03T11:30:16Z,antaranews,"Informasi mengenai deteksi COVID-19 melalui tes fisik adalah berita bohong atau hoaks. #coronavirus #hoaks #antihoaks
https://t.co/X9z86l4xMx",Twitter for Android,141,,,,FALSE,FALSE,1,1,,,coronavirus|hoaks|antihoaks,,m.antaranews.com/berita/1333002…,https://t.co/X9z86l4xMx,https://m.antaranews.com/berita/1333002/beredar-deteksi-covid-19-lewat-tes-fisik-ini-klarifikasi-dokter,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews/status/1234803272424148992,antaranews.com,NKRI,"Informasi terkini dari kantor berita perjuangan Indonesia, ANTARA  |  Lihat foto-foto terbaik di @antarafoto  |  For English news, follow @antaraenglish",https://t.co/RTY4b4K1Zu,FALSE,1107092,142,3648,698151,645,2008-12-12T06:15:26Z,TRUE,https://t.co/RTY4b4K1Zu,https://m.antaranews.com,,https://pbs.twimg.com/profile_banners/18071520/1573352201,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1193345348573396992/Cd3dfZfq_normal.jpg
18071520,1236087030980816896,2020-03-07T00:31:28Z,antaranews,"Sejak diumumkannya perang terbuka menghadapi Covid-19, Presiden China Xi Jinping mengerahkan segala kekuatan dan potensi negaranya. #COVID19 #coronavirus https://t.co/9Aui7c1qLE",Twitter for iPhone,177,,,,FALSE,FALSE,4,2,,,COVID19|coronavirus,,antaranews.com/berita/1341378…,https://t.co/9Aui7c1qLE,https://www.antaranews.com/berita/1341378/pencabutan-subsidi-hingga-hukuman-mati-buat-penentang-perang-covid-19,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews/status/1236087030980816896,antaranews.com,NKRI,"Informasi terkini dari kantor berita perjuangan Indonesia, ANTARA  |  Lihat foto-foto terbaik di @antarafoto  |  For English news, follow @antaraenglish",https://t.co/RTY4b4K1Zu,FALSE,1107092,142,3648,698151,645,2008-12-12T06:15:26Z,TRUE,https://t.co/RTY4b4K1Zu,https://m.antaranews.com,,https://pbs.twimg.com/profile_banners/18071520/1573352201,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1193345348573396992/Cd3dfZfq_normal.jpg
18071520,1236560830176452608,2020-03-08T07:54:10Z,antaranews,"“Untuk kasus WNI di Singapura kami sudah mendapat berita dari KBRI dan positif dan dirawat di Singapura. Kami percaya Singapura akan melakukan ini dengan baik."" #COVID19 #coronavirus https://t.co/NtBD9IZogh",Twitter for iPhone,206,,,,FALSE,FALSE,0,0,,,COVID19|coronavirus,,antaranews.com/berita/1342866…,https://t.co/NtBD9IZogh,https://www.antaranews.com/berita/1342866/indonesia-yakin-singapura-tangani-wni-covid-19-dengan-baik,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/antaranews/status/1236560830176452608,antaranews.com,NKRI,"Informasi terkini dari kantor berita perjuangan Indonesia, ANTARA  |  Lihat foto-foto terbaik di @antarafoto  |  For English news, follow @antaraenglish",https://t.co/RTY4b4K1Zu,FALSE,1107092,142,3648,698151,645,2008-12-12T06:15:26Z,TRUE,https://t.co/RTY4b4K1Zu,https://m.antaranews.com,,https://pbs.twimg.com/profile_banners/18071520/1573352201,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1193345348573396992/Cd3dfZfq_normal.jpg
1642173656,1236557009698332672,2020-03-08T07:38:59Z,AlwiFathin,"Saat ini, mereka mati²an bersemangat berebut masker karena takut terkena Virus Corona.

Andai saja Allah tampakkan Neraka sekejap. Pastilah mereka akan jauh lebih bersemangat berebut hijab untuk menutupi auratnya secara syar'i.

Benar apa betul ?",Twitter for Android,246,,,,FALSE,FALSE,3,3,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/AlwiFathin/status/1236557009698332672,Alwi Fathin Mubarok,"İstanbul, Türkiye",Santri yang tertawan akan kejahilannya. Berharap ada manfaat dari kefaqiran dan kedhoifannya,,FALSE,334,600,1,5618,284,2013-08-03T06:01:37Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1642173656/1579106683,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1019602709492781063/b5uF9ym4_normal.jpg
800520966338068480,1236556922720931841,2020-03-08T07:38:39Z,imgurian2122,"Corona datang dari Wuhan - China
Vaksin Corona datang dari China
Dan kamu percaya
Wow
#JKWTumbangRakyatSenang",Twitter for Android,109,,,,FALSE,FALSE,0,0,,,JKWTumbangRakyatSenang,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/imgurian2122/status/1236556922720931841,1+2+3=123,"","",,FALSE,194,203,0,9541,3466,2016-11-21T02:07:26Z,FALSE,,,,https://pbs.twimg.com/profile_banners/800520966338068480/1580288628,,http://pbs.twimg.com/profile_images/1224202535671455744/VdZ2yI4D_normal.jpg
